13.705	5.641	1325
13.700	5.691	1325
13.665	5.742	1325
13.674	5.796	1325
13.728	5.846	1325
13.780	5.869	1325
13.833	5.897	1325
13.884	5.924	1325
13.939	5.933	1325
13.992	5.926	1325
14.044	5.935	1325
14.095	5.959	1325
14.148	5.924	1325
14.203	5.897	1325
14.255	5.896	1325
14.305	5.863	1325
14.322	5.811	1325
14.336	5.757	1325
14.351	5.706	1325
14.371	5.654	1325
14.408	5.602	1325
14.448	5.551	1325
14.463	5.497	1325
14.462	5.443	1325
14.464	5.392	1325
14.485	5.340	1325
14.504	5.288	1325
14.532	5.235	1325
14.555	5.183	1325
14.572	5.128	1325
14.583	5.075	1325
14.591	5.022	1325
14.608	4.970	1325
14.640	4.919	1325
14.660	4.868	1325
14.672	4.812	1325
14.679	4.761	1325
14.694	4.706	1325
14.745	4.659	1325
14.796	4.647	1325
14.815	4.592	1325
14.806	4.538	1325
14.788	4.485	1325
14.772	4.433	1325
14.760	4.380	1325
14.746	4.326	1325
14.798	4.296	1325
14.822	4.245	1325
14.832	4.192	1325
14.837	4.138	1325
14.838	4.082	1325
14.866	4.031	1325
14.918	4.042	1325
14.968	4.075	1325
15.019	4.087	1325
15.055	4.034	1325
15.019	3.978	1325
15.030	3.927	1325
15.063	3.876	1325
15.106	3.825	1325
15.127	3.773	1325
15.139	3.721	1325
15.161	3.669	1325
15.211	3.695	1325
15.263	3.655	1325
15.314	3.638	1325
15.369	3.630	1325
15.328	3.577	1325
15.322	3.526	1325
15.351	3.472	1325
15.355	3.421	1325
15.405	3.382	1325
15.409	3.330	1325
13.629	3.310	1350
13.627	3.310	1350
13.625	3.365	1350
13.629	3.416	1350
13.624	3.470	1350
13.610	3.525	1350
13.603	3.579	1350
13.598	3.635	1350
13.585	3.691	1350
13.566	3.742	1350
13.537	3.793	1350
13.517	3.847	1350
13.508	3.900	1350
13.505	3.956	1350
13.506	4.009	1350
13.464	4.060	1350
13.455	4.112	1350
13.491	4.163	1350
13.504	4.215	1350
13.504	4.265	1350
13.499	4.321	1350
13.492	4.373	1350
13.480	4.427	1350
13.472	4.477	1350
13.469	4.530	1350
13.462	4.585	1350
13.455	4.641	1350
13.451	4.693	1350
13.445	4.747	1350
13.441	4.799	1350
13.432	4.855	1350
13.426	4.906	1350
13.417	4.956	1350
13.393	5.009	1350
13.368	5.062	1350
13.351	5.116	1350
13.323	5.169	1350
13.309	5.223	1350
13.301	5.279	1350
13.304	5.329	1350
13.312	5.383	1350
13.319	5.433	1350
13.329	5.486	1350
13.334	5.540	1350
13.325	5.593	1350
13.332	5.645	1350
13.331	5.698	1350
13.336	5.749	1350
13.328	5.800	1350
13.323	5.850	1350
13.315	5.903	1350
13.315	5.954	1350
13.317	6.007	1350
13.329	6.059	1350
13.332	6.071	1350
13.382	6.090	1350
13.434	6.108	1350
13.486	6.127	1350
13.536	6.148	1350
13.586	6.174	1350
13.636	6.203	1350
13.688	6.244	1350
13.739	6.285	1350
13.791	6.310	1350
13.845	6.335	1350
13.895	6.376	1350
13.926	6.429	1350
13.960	6.479	1350
13.987	6.530	1350
14.040	6.523	1350
14.090	6.519	1350
14.140	6.526	1350
14.193	6.530	1350
14.191	6.533	1350
14.240	6.478	1350
14.263	6.427	1350
14.289	6.377	1350
14.317	6.324	1350
14.359	6.271	1350
14.411	6.243	1350
14.456	6.190	1350
14.476	6.135	1350
14.506	6.083	1350
14.540	6.031	1350
14.566	5.980	1350
14.599	5.922	1350
14.631	5.868	1350
14.650	5.815	1350
14.666	5.762	1350
14.696	5.708	1350
14.719	5.658	1350
14.738	5.604	1350
14.757	5.553	1350
14.775	5.503	1350
14.794	5.452	1350
14.826	5.402	1350
14.861	5.349	1350
14.888	5.295	1350
14.914	5.242	1350
14.938	5.191	1350
14.956	5.137	1350
14.974	5.081	1350
14.986	5.031	1350
14.991	4.980	1350
15.001	4.927	1350
15.013	4.875	1350
15.025	4.821	1350
15.040	4.766	1350
15.054	4.712	1350
15.072	4.657	1350
15.083	4.605	1350
15.100	4.555	1350
15.119	4.502	1350
15.164	4.451	1350
15.183	4.395	1350
15.188	4.343	1350
15.191	4.288	1350
15.201	4.235	1350
15.237	4.183	1350
15.268	4.130	1350
15.290	4.075	1350
15.298	4.023	1350
15.308	3.971	1350
15.317	3.919	1350
15.330	3.868	1350
15.381	3.854	1350
15.403	3.907	1350
15.384	3.960	1350
15.364	4.016	1350
15.350	4.068	1350
15.346	4.119	1350
15.365	4.171	1350
15.418	4.196	1350
15.430	4.143	1350
15.437	4.090	1350
15.484	4.040	1350
15.516	3.987	1350
15.530	3.935	1350
15.539	3.880	1350
15.552	3.827	1350
15.558	3.776	1350
15.572	3.725	1350
15.560	3.673	1350
15.549	3.619	1350
15.544	3.565	1350
15.542	3.514	1350
15.553	3.463	1350
15.571	3.413	1350
15.566	3.360	1350
15.562	3.307	1350
13.458	3.310	1375
13.457	3.310	1375
13.457	3.363	1375
13.471	3.414	1375
13.471	3.464	1375
13.465	3.516	1375
13.450	3.568	1375
13.432	3.619	1375
13.416	3.674	1375
13.389	3.728	1375
13.370	3.779	1375
13.356	3.830	1375
13.337	3.882	1375
13.323	3.933	1375
13.305	3.987	1375
13.291	4.037	1375
13.274	4.087	1375
13.268	4.138	1375
13.318	4.136	1375
13.355	4.189	1375
13.351	4.242	1375
13.329	4.297	1375
13.315	4.355	1375
13.303	4.407	1375
13.302	4.459	1375
13.311	4.513	1375
13.315	4.565	1375
13.300	4.619	1375
13.284	4.672	1375
13.279	4.726	1375
13.277	4.780	1375
13.274	4.833	1375
13.268	4.888	1375
13.257	4.939	1375
13.253	4.990	1375
13.243	5.043	1375
13.227	5.094	1375
13.203	5.145	1375
13.198	5.195	1375
13.183	5.247	1375
13.146	5.297	1375
13.148	5.352	1375
13.153	5.410	1375
13.147	5.465	1375
13.146	5.516	1375
13.150	5.567	1375
13.157	5.618	1375
13.162	5.668	1375
13.168	5.720	1375
13.164	5.774	1375
13.160	5.826	1375
13.154	5.878	1375
13.149	5.929	1375
13.143	5.981	1375
13.135	6.033	1375
13.127	6.085	1375
13.127	6.137	1375
13.130	6.189	1375
13.133	6.242	1375
13.121	6.293	1375
13.112	6.345	1375
13.114	6.377	1375
13.146	6.395	1375
13.196	6.431	1375
13.249	6.462	1375
13.301	6.490	1375
13.353	6.523	1375
13.403	6.550	1375
13.453	6.572	1375
13.503	6.607	1375
13.556	6.652	1375
13.606	6.697	1375
13.659	6.745	1375
13.704	6.795	1375
13.728	6.848	1375
13.752	6.900	1375
13.781	6.954	1375
13.810	7.007	1375
13.852	7.059	1375
13.898	7.109	1375
13.948	7.137	1375
13.999	7.174	1375
14.000	7.093	1375
14.036	7.042	1375
14.070	6.990	1375
14.099	6.938	1375
14.150	6.893	1375
14.200	6.894	1375
14.250	6.850	1375
14.300	6.799	1375
14.336	6.746	1375
14.377	6.695	1375
14.412	6.645	1375
14.451	6.594	1375
14.465	6.543	1375
14.478	6.491	1375
14.518	6.437	1375
14.551	6.386	1375
14.571	6.330	1375
14.597	6.278	1375
14.645	6.223	1375
14.686	6.172	1375
14.724	6.119	1375
14.755	6.069	1375
14.779	6.011	1375
14.799	5.961	1375
14.819	5.907	1375
14.834	5.855	1375
14.858	5.802	1375
14.882	5.751	1375
14.909	5.701	1375
14.934	5.647	1375
14.956	5.593	1375
14.980	5.538	1375
15.007	5.485	1375
15.034	5.432	1375
15.053	5.377	1375
15.070	5.326	1375
15.094	5.272	1375
15.132	5.221	1375
15.150	5.171	1375
15.161	5.116	1375
15.177	5.059	1375
15.189	5.007	1375
15.198	4.955	1375
15.209	4.902	1375
15.224	4.849	1375
15.244	4.796	1375
15.263	4.745	1375
15.284	4.691	1375
15.320	4.640	1375
15.365	4.590	1375
15.415	4.568	1375
15.468	4.557	1375
15.516	4.506	1375
15.557	4.453	1375
15.575	4.399	1375
15.569	4.347	1375
15.565	4.295	1375
15.562	4.243	1375
15.569	4.192	1375
15.585	4.141	1375
15.630	4.091	1375
15.649	4.037	1375
15.656	3.987	1375
15.689	3.933	1375
15.719	3.882	1375
15.751	3.829	1375
15.780	3.775	1375
15.801	3.722	1375
15.825	3.667	1375
15.845	3.612	1375
15.856	3.561	1375
15.860	3.505	1375
15.858	3.451	1375
15.854	3.399	1375
15.866	3.347	1375
13.278	3.306	1400
13.277	3.305	1400
13.281	3.356	1400
13.283	3.411	1400
13.277	3.463	1400
13.276	3.514	1400
13.276	3.568	1400
13.256	3.625	1400
13.240	3.679	1400
13.223	3.735	1400
13.211	3.787	1400
13.200	3.838	1400
13.187	3.890	1400
13.176	3.946	1400
13.168	3.997	1400
13.170	4.047	1400
13.116	4.069	1400
13.066	4.069	1400
13.088	4.122	1400
13.124	4.177	1400
13.135	4.235	1400
13.136	4.292	1400
13.135	4.346	1400
13.133	4.403	1400
13.131	4.458	1400
13.130	4.518	1400
13.127	4.574	1400
13.121	4.628	1400
13.112	4.680	1400
13.106	4.734	1400
13.102	4.785	1400
13.096	4.840	1400
13.083	4.893	1400
13.068	4.946	1400
13.054	4.996	1400
13.003	5.045	1400
12.988	5.100	1400
13.012	5.151	1400
13.013	5.202	1400
12.996	5.256	1400
12.972	5.306	1400
12.988	5.356	1400
13.006	5.412	1400
13.012	5.464	1400
13.017	5.517	1400
13.009	5.573	1400
12.993	5.626	1400
13.000	5.682	1400
13.008	5.733	1400
12.999	5.783	1400
12.984	5.833	1400
12.972	5.889	1400
12.960	5.942	1400
12.948	5.997	1400
12.940	6.048	1400
12.934	6.104	1400
12.925	6.161	1400
12.918	6.211	1400
12.903	6.262	1400
12.888	6.316	1400
12.868	6.369	1400
12.828	6.423	1400
12.789	6.474	1400
12.770	6.524	1400
13.761	7.639	1400
13.761	7.645	1400
13.814	7.597	1400
13.867	7.547	1400
13.916	7.493	1400
13.955	7.439	1400
13.994	7.385	1400
14.035	7.333	1400
14.082	7.279	1400
14.136	7.238	1400
14.189	7.192	1400
14.234	7.140	1400
14.277	7.086	1400
14.317	7.029	1400
14.364	6.973	1400
14.412	6.921	1400
14.455	6.868	1400
14.495	6.814	1400
14.531	6.764	1400
14.566	6.711	1400
14.596	6.658	1400
14.623	6.606	1400
14.651	6.554	1400
14.676	6.502	1400
14.703	6.450	1400
14.726	6.398	1400
14.750	6.340	1400
14.777	6.285	1400
14.799	6.235	1400
14.834	6.183	1400
14.844	6.130	1400
14.861	6.075	1400
14.900	6.023	1400
14.934	5.971	1400
14.961	5.920	1400
14.961	5.867	1400
14.972	5.816	1400
15.022	5.778	1400
15.048	5.728	1400
15.055	5.675	1400
15.061	5.620	1400
15.086	5.566	1400
15.119	5.513	1400
15.170	5.462	1400
15.214	5.410	1400
15.250	5.357	1400
15.280	5.307	1400
15.292	5.256	1400
15.301	5.202	1400
15.318	5.149	1400
15.343	5.097	1400
15.367	5.045	1400
15.404	4.995	1400
15.457	4.949	1400
15.504	4.896	1400
15.556	4.890	1400
15.607	4.875	1400
15.654	4.822	1400
15.673	4.768	1400
15.689	4.715	1400
15.694	4.662	1400
15.691	4.611	1400
15.698	4.561	1400
15.750	4.545	1400
15.772	4.491	1400
15.788	4.439	1400
15.803	4.386	1400
15.817	4.336	1400
15.834	4.279	1400
15.858	4.225	1400
15.891	4.171	1400
15.927	4.115	1400
15.961	4.061	1400
16.003	4.007	1400
16.049	3.957	1400
16.083	3.904	1400
16.093	3.852	1400
16.096	3.796	1400
16.113	3.743	1400
16.133	3.692	1400
16.143	3.640	1400
16.135	3.581	1400
16.139	3.530	1400
16.158	3.478	1400
16.169	3.425	1400
16.188	3.371	1400
16.208	3.317	1400
12.762	6.559	1400
12.762	6.560	1400
12.781	6.614	1400
12.805	6.665	1400
12.844	6.717	1400
12.896	6.766	1400
12.949	6.803	1400
12.999	6.842	1400
13.049	6.880	1400
13.102	6.917	1400
13.157	6.959	1400
13.209	7.004	1400
13.264	7.049	1400
13.319	7.094	1400
13.369	7.144	1400
13.420	7.192	1400
13.466	7.242	1400
13.515	7.293	1400
13.549	7.345	1400
13.567	7.397	1400
13.584	7.449	1400
13.605	7.499	1400
13.632	7.550	1400
13.661	7.600	1400
13.711	7.627	1400
13.143	3.300	1425
13.141	3.302	1425
13.148	3.356	1425
13.131	3.411	1425
13.121	3.464	1425
13.117	3.517	1425
13.113	3.570	1425
13.106	3.624	1425
13.101	3.675	1425
13.073	3.728	1425
13.054	3.782	1425
13.050	3.834	1425
13.066	3.887	1425
13.044	3.941	1425
13.006	3.994	1425
12.956	4.037	1425
12.905	4.068	1425
12.854	4.105	1425
12.908	4.142	1425
12.959	4.179	1425
13.002	4.235	1425
13.007	4.289	1425
13.005	4.339	1425
12.998	4.393	1425
12.992	4.443	1425
12.983	4.499	1425
12.973	4.554	1425
12.965	4.609	1425
12.961	4.660	1425
12.953	4.712	1425
12.945	4.765	1425
12.940	4.822	1425
12.926	4.872	1425
12.892	4.924	1425
12.860	4.977	1425
12.818	5.028	1425
12.782	5.080	1425
12.829	5.131	1425
12.849	5.182	1425
12.836	5.233	1425
12.827	5.284	1425
12.818	5.337	1425
12.835	5.389	1425
12.855	5.445	1425
12.864	5.496	1425
12.872	5.548	1425
12.868	5.598	1425
12.863	5.653	1425
12.860	5.704	1425
12.848	5.758	1425
12.841	5.808	1425
12.835	5.862	1425
12.831	5.913	1425
12.819	5.969	1425
12.799	6.024	1425
12.785	6.077	1425
12.777	6.130	1425
12.762	6.184	1425
12.743	6.237	1425
12.713	6.292	1425
12.690	6.342	1425
12.665	6.395	1425
12.634	6.445	1425
12.607	6.499	1425
12.579	6.551	1425
12.557	6.608	1425
12.543	6.659	1425
12.525	6.717	1425
12.506	6.769	1425
12.487	6.819	1425
12.485	6.881	1425
12.482	6.882	1425
12.467	6.935	1425
12.488	6.987	1425
12.517	7.040	1425
12.566	7.090	1425
12.617	7.145	1425
12.665	7.195	1425
12.715	7.236	1425
12.766	7.276	1425
12.818	7.318	1425
12.872	7.360	1425
12.925	7.406	1425
12.962	7.458	1425
12.991	7.509	1425
13.021	7.565	1425
13.050	7.617	1425
13.102	7.666	1425
13.155	7.702	1425
13.208	7.729	1425
13.263	7.751	1425
13.317	7.782	1425
13.368	7.812	1425
13.411	7.867	1425
13.444	7.920	1425
13.471	7.972	1425
13.492	8.023	1425
13.543	8.043	1425
13.556	8.093	1425
13.565	8.105	1425
13.608	8.090	1425
13.661	8.054	1425
13.712	8.007	1425
13.755	7.956	1425
13.803	7.903	1425
13.854	7.854	1425
13.907	7.802	1425
13.947	7.752	1425
13.986	7.701	1425
14.029	7.650	1425
14.082	7.606	1425
14.133	7.560	1425
14.134	7.509	1425
14.184	7.488	1425
14.234	7.456	1425
14.251	7.403	1425
14.277	7.353	1425
14.275	7.300	1425
14.311	7.245	1425
14.351	7.194	1425
14.389	7.143	1425
14.429	7.090	1425
14.469	7.035	1425
14.517	6.982	1425
14.570	6.947	1425
14.620	6.902	1425
14.653	6.847	1425
14.676	6.794	1425
14.694	6.738	1425
14.717	6.685	1425
14.738	6.632	1425
14.758	6.580	1425
14.784	6.528	1425
14.817	6.478	1425
14.853	6.426	1425
14.886	6.375	1425
14.926	6.323	1425
14.976	6.292	1425
15.009	6.238	1425
15.022	6.185	1425
15.055	6.133	1425
15.088	6.078	1425
15.117	6.027	1425
15.153	5.976	1425
15.186	5.924	1425
15.221	5.874	1425
15.235	5.822	1425
15.216	5.771	1425
15.248	5.718	1425
15.290	5.667	1425
15.344	5.612	1425
15.397	5.572	1425
15.451	5.540	1425
15.504	5.504	1425
15.556	5.464	1425
15.608	5.421	1425
15.649	5.370	1425
15.684	5.319	1425
15.735	5.290	1425
15.775	5.235	1425
15.793	5.178	1425
15.813	5.121	1425
15.838	5.070	1425
15.860	5.017	1425
15.884	4.961	1425
15.911	4.908	1425
15.933	4.857	1425
15.954	4.807	1425
15.976	4.749	1425
16.000	4.695	1425
16.026	4.644	1425
16.048	4.593	1425
16.070	4.537	1425
16.092	4.480	1425
16.110	4.430	1425
16.128	4.370	1425
16.143	4.317	1425
16.160	4.263	1425
16.176	4.209	1425
16.202	4.157	1425
16.234	4.104	1425
16.264	4.054	1425
16.289	4.004	1425
16.318	3.947	1425
16.346	3.896	1425
16.360	3.845	1425
16.363	3.787	1425
16.367	3.736	1425
16.362	3.681	1425
16.361	3.628	1425
16.364	3.575	1425
16.391	3.520	1425
16.429	3.466	1425
16.464	3.413	1425
16.479	3.358	1425
12.995	3.331	1450
12.994	3.331	1450
12.976	3.385	1450
12.973	3.437	1450
12.968	3.490	1450
12.962	3.544	1450
12.960	3.595	1450
12.954	3.649	1450
12.925	3.702	1450
12.907	3.756	1450
12.913	3.808	1450
12.913	3.860	1450
12.884	3.913	1450
12.831	3.953	1450
12.779	3.984	1450
12.728	4.022	1450
12.677	4.049	1450
12.633	4.101	1450
12.683	4.116	1450
12.733	4.156	1450
12.786	4.196	1450
12.839	4.237	1450
12.878	4.288	1450
12.880	4.343	1450
12.866	4.395	1450
12.846	4.451	1450
12.839	4.503	1450
12.828	4.558	1450
12.815	4.617	1450
12.810	4.669	1450
12.806	4.724	1450
12.792	4.775	1450
12.773	4.829	1450
12.760	4.880	1450
12.733	4.933	1450
12.681	4.984	1450
12.630	5.033	1450
12.590	5.083	1450
12.604	5.134	1450
12.655	5.150	1450
12.707	5.169	1450
12.727	5.221	1450
12.693	5.275	1450
12.666	5.325	1450
12.660	5.375	1450
12.671	5.429	1450
12.684	5.481	1450
12.699	5.532	1450
12.714	5.588	1450
12.720	5.642	1450
12.719	5.693	1450
12.720	5.747	1450
12.715	5.798	1450
12.705	5.848	1450
12.692	5.899	1450
12.677	5.953	1450
12.659	6.003	1450
12.633	6.056	1450
12.604	6.110	1450
12.584	6.161	1450
12.557	6.211	1450
12.537	6.263	1450
12.520	6.315	1450
12.505	6.367	1450
12.483	6.418	1450
12.455	6.473	1450
12.423	6.525	1450
12.393	6.581	1450
12.369	6.633	1450
12.343	6.683	1450
12.318	6.736	1450
12.299	6.789	1450
12.283	6.840	1450
12.263	6.893	1450
12.245	6.946	1450
12.238	6.996	1450
12.210	7.050	1450
12.164	7.100	1450
12.113	7.142	1450
12.074	7.195	1450
12.060	7.256	1450
12.054	7.251	1450
12.022	7.303	1450
12.033	7.355	1450
12.068	7.406	1450
12.115	7.459	1450
12.168	7.513	1450
12.211	7.566	1450
12.256	7.619	1450
12.299	7.675	1450
12.344	7.731	1450
12.384	7.783	1450
12.426	7.834	1450
12.472	7.892	1450
12.525	7.946	1450
12.577	7.986	1450
12.627	8.016	1450
12.683	8.046	1450
12.739	8.077	1450
12.792	8.101	1450
12.845	8.127	1450
12.900	8.151	1450
12.950	8.169	1450
13.000	8.191	1450
13.054	8.226	1450
13.109	8.263	1450
13.161	8.319	1450
13.187	8.372	1450
13.211	8.424	1450
13.220	8.478	1450
13.229	8.529	1450
13.248	8.581	1450
13.278	8.632	1450
13.317	8.674	1450
13.331	8.659	1450
13.362	8.604	1450
13.405	8.554	1450
13.457	8.514	1450
13.510	8.474	1450
13.560	8.429	1450
13.606	8.379	1450
13.648	8.325	1450
13.678	8.274	1450
13.715	8.223	1450
13.766	8.179	1450
13.817	8.144	1450
13.871	8.096	1450
13.914	8.043	1450
13.946	7.992	1450
13.974	7.939	1450
14.009	7.887	1450
14.050	7.836	1450
14.102	7.811	1450
14.154	7.787	1450
14.198	7.733	1450
14.241	7.680	1450
14.291	7.633	1450
14.332	7.581	1450
14.372	7.529	1450
14.403	7.478	1450
14.416	7.425	1450
14.424	7.372	1450
14.448	7.321	1450
14.499	7.271	1450
14.550	7.225	1450
14.603	7.169	1450
14.639	7.115	1450
14.670	7.063	1450
14.704	7.006	1450
14.739	6.953	1450
14.771	6.900	1450
14.804	6.846	1450
14.842	6.793	1450
14.885	6.741	1450
14.932	6.687	1450
14.986	6.652	1450
15.035	6.601	1450
15.046	6.550	1450
15.058	6.497	1450
15.088	6.444	1450
15.116	6.392	1450
15.144	6.337	1450
15.174	6.279	1450
15.214	6.224	1450
15.265	6.172	1450
15.318	6.127	1450
15.360	6.075	1450
15.392	6.024	1450
15.427	5.971	1450
15.482	5.971	1450
15.522	5.920	1450
15.548	5.868	1450
15.573	5.814	1450
15.610	5.760	1450
15.659	5.707	1450
15.712	5.668	1450
15.764	5.621	1450
15.807	5.570	1450
15.842	5.518	1450
15.872	5.466	1450
15.912	5.411	1450
15.955	5.356	1450
15.989	5.302	1450
16.012	5.249	1450
16.034	5.198	1450
16.060	5.148	1450
16.089	5.097	1450
16.116	5.044	1450
16.148	4.990	1450
16.171	4.940	1450
16.193	4.887	1450
16.214	4.836	1450
16.240	4.779	1450
16.260	4.724	1450
16.272	4.673	1450
16.288	4.620	1450
16.305	4.560	1450
16.321	4.509	1450
16.338	4.456	1450
16.357	4.404	1450
16.371	4.351	1450
16.390	4.296	1450
16.412	4.245	1450
16.443	4.191	1450
16.466	4.141	1450
16.492	4.090	1450
16.526	4.038	1450
16.566	3.983	1450
16.596	3.930	1450
16.596	3.876	1450
16.599	3.825	1450
16.592	3.774	1450
16.592	3.721	1450
16.617	3.669	1450
16.650	3.613	1450
16.690	3.559	1450
16.713	3.507	1450
16.727	3.450	1450
16.737	3.396	1450
16.751	3.344	1450
12.841	3.322	1475
12.839	3.322	1475
12.812	3.375	1475
12.812	3.428	1475
12.825	3.481	1475
12.831	3.538	1475
12.826	3.588	1475
12.820	3.641	1475
12.785	3.693	1475
12.778	3.746	1475
12.765	3.799	1475
12.733	3.853	1475
12.688	3.907	1475
12.637	3.953	1475
12.585	3.993	1475
12.534	4.010	1475
12.484	4.038	1475
12.475	4.090	1475
12.467	4.140	1475
12.517	4.165	1475
12.567	4.190	1475
12.618	4.226	1475
12.668	4.265	1475
12.720	4.306	1475
12.739	4.357	1475
12.741	4.410	1475
12.734	4.465	1475
12.721	4.523	1475
12.711	4.577	1475
12.700	4.631	1475
12.688	4.685	1475
12.676	4.739	1475
12.660	4.795	1475
12.638	4.846	1475
12.600	4.900	1475
12.550	4.941	1475
12.499	4.970	1475
12.448	5.015	1475
12.413	5.066	1475
12.408	5.123	1475
12.442	5.174	1475
12.462	5.226	1475
12.444	5.277	1475
12.457	5.329	1475
12.497	5.383	1475
12.522	5.437	1475
12.491	5.488	1475
12.485	5.540	1475
12.522	5.592	1475
12.558	5.644	1475
12.578	5.694	1475
12.578	5.745	1475
12.579	5.798	1475
12.594	5.850	1475
12.613	5.905	1475
12.607	5.957	1475
12.556	6.008	1475
12.525	6.062	1475
12.502	6.114	1475
12.477	6.164	1475
12.451	6.214	1475
12.428	6.270	1475
12.403	6.321	1475
12.383	6.373	1475
12.360	6.429	1475
12.336	6.480	1475
12.307	6.532	1475
12.275	6.586	1475
12.241	6.639	1475
12.209	6.693	1475
12.176	6.744	1475
12.141	6.799	1475
12.107	6.854	1475
12.075	6.907	1475
12.048	6.963	1475
12.019	7.013	1475
11.988	7.069	1475
11.954	7.120	1475
11.916	7.172	1475
11.869	7.224	1475
11.827	7.275	1475
11.781	7.328	1475
11.740	7.378	1475
11.700	7.432	1475
11.660	7.485	1475
11.613	7.536	1475
11.591	7.588	1475
11.577	7.604	1475
11.580	7.643	1475
11.587	7.695	1475
11.601	7.746	1475
11.612	7.798	1475
11.617	7.852	1475
11.640	7.908	1475
11.677	7.961	1475
11.728	8.009	1475
11.755	8.059	1475
11.773	8.111	1475
11.804	8.162	1475
11.856	8.194	1475
11.912	8.230	1475
11.958	8.282	1475
12.010	8.335	1475
12.061	8.378	1475
12.111	8.420	1475
12.163	8.471	1475
12.218	8.519	1475
12.268	8.554	1475
12.323	8.574	1475
12.374	8.595	1475
12.426	8.617	1475
12.482	8.639	1475
12.539	8.665	1475
12.589	8.688	1475
12.640	8.713	1475
12.696	8.731	1475
12.747	8.750	1475
12.799	8.775	1475
12.855	8.813	1475
12.886	8.863	1475
12.915	8.917	1475
12.939	8.973	1475
12.952	9.027	1475
12.960	9.080	1475
12.973	9.135	1475
12.975	9.185	1475
12.984	9.238	1475
12.994	9.289	1475
13.001	9.305	1475
13.050	9.288	1475
13.102	9.258	1475
13.157	9.236	1475
13.208	9.183	1475
13.237	9.133	1475
13.257	9.080	1475
13.295	9.026	1475
13.337	8.976	1475
13.385	8.923	1475
13.426	8.868	1475
13.457	8.815	1475
13.509	8.773	1475
13.537	8.721	1475
13.576	8.668	1475
13.620	8.615	1475
13.663	8.565	1475
13.717	8.521	1475
13.767	8.481	1475
13.819	8.430	1475
13.872	8.379	1475
13.923	8.325	1475
13.958	8.271	1475
13.988	8.219	1475
14.026	8.165	1475
14.074	8.109	1475
14.123	8.055	1475
14.173	8.003	1475
14.225	7.954	1475
14.277	7.901	1475
14.321	7.846	1475
14.369	7.794	1475
14.419	7.742	1475
14.471	7.691	1475
14.510	7.638	1475
14.508	7.587	1475
14.523	7.531	1475
14.549	7.474	1475
14.584	7.418	1475
14.622	7.368	1475
14.676	7.323	1475
14.732	7.275	1475
14.781	7.221	1475
14.832	7.169	1475
14.881	7.114	1475
14.921	7.061	1475
14.958	7.006	1475
15.013	6.957	1475
15.067	6.934	1475
15.117	6.895	1475
15.171	6.871	1475
15.222	6.816	1475
15.246	6.764	1475
15.271	6.713	1475
15.311	6.659	1475
15.359	6.608	1475
15.402	6.555	1475
15.436	6.500	1475
15.471	6.444	1475
15.498	6.393	1475
15.536	6.336	1475
15.566	6.285	1475
15.597	6.233	1475
15.631	6.182	1475
15.666	6.128	1475
15.694	6.077	1475
15.726	6.024	1475
15.761	5.967	1475
